43,5,[0.04348005 0.00068886 0.00248913 0.00013943],[1.01 1.01 1.01 1.09 1.12 1.09],[1.14 1.09 1.19 1.15 1.22 1.22]
43,6,[1.70683045e-08 4.73467624e-04 6.51142785e-06 1.28517304e-04],[1.19 1.26 1.2  1.19 1.19 1.2 ],[1.56 1.59 1.51 1.33 1.25 1.39]
43,7,[3.66763442e-04 2.97701904e-07 2.64724379e-04 2.58878883e-03],[1.15 1.15 1.13 1.15 1.13 1.13],[1.44 1.24 1.19 1.4  1.38 1.22]
43,8,[1.18859774e-03 2.63005379e-03 8.11008495e-07 4.71834638e-06],[1.13 1.13 1.13 1.13 1.13 1.27],[1.18 1.37 1.3  1.37 1.3  1.55]
43,9,[2.08136905e-06 4.57691807e-05 2.15006595e-02 4.26896216e-08],[1.23 1.04 1.3  1.04 1.23 1.04],[1.44 1.32 1.54 1.23 1.49 1.46]
26,0,[2.37044783e-04 7.09253014e-07 4.79145664e-05 1.02502951e-03],[1.17 1.17 1.16 1.21 1.16 1.16],[1.44 1.3  1.22 1.44 1.39 1.31]
26,1,[1.46757372e-03 7.08666247e-05 7.91183964e-05 3.30487092e-05],[1.15 1.15 1.15 1.19 1.19 1.19],[1.26 1.25 1.27 1.31 1.34 1.37]
26,2,[1.44493487e-05 7.79802471e-04 1.17396967e-03 6.54577460e-05],[1.15 1.15 1.19 1.15 1.15 1.15],[1.34 1.3  1.36 1.19 1.26 1.29]
26,3,[6.43441942e-05 8.05564788e-03 1.18893391e-08 5.83758953e-04],[1.08 1.2  1.14 1.08 1.08 1.14],[1.24 1.5  1.26 1.47 1.15 1.52]
26,4,[1.75414040e-02 2.16684534e-05 3.55364871e-04 1.46371783e-07],[1.05 1.05 1.05 1.16 1.23 1.16],[1.27 1.16 1.4  1.28 1.49 1.45]
26,5,[1.59037880e-03 8.00926954e-05 4.35865921e-03 1.31725121e-04],[1.11 1.11 1.11 1.11 1.17 1.11],[1.25 1.14 1.23 1.22 1.3  1.23]
26,6,[2.37682369e-05 2.47744131e-04 2.11056554e-08 4.16251480e-03],[1.17 1.23 1.11 1.17 1.11 1.11],[1.33 1.56 1.26 1.48 1.2  1.51]
26,7,[6.60208632e-04 1.73248708e-07 9.23808758e-05 3.11700642e-03],[1.14 1.14 1.12 1.19 1.12 1.12],[1.44 1.25 1.17 1.44 1.41 1.25]
26,8,[5.32867498e-03 2.47662397e-07 1.91212236e-04 6.09692787e-04],[1.1  1.1  1.1  1.16 1.14 1.14],[1.4  1.2  1.16 1.45 1.4  1.23]
26,9,[3.04445197e-06 7.26947217e-04 1.29965446e-01 7.17600730e-05],[1.14 1.   1.19 1.   1.14 1.  ],[1.37 1.31 1.37 1.14 1.23 1.21]
36,0,[1.14467913e-03 5.75255233e-06 1.23596364e-03 2.36706137e-06],[1.15 1.15 1.15 1.15 1.27 1.15],[1.35 1.17 1.34 1.32 1.46 1.37]
36,1,[3.50435960e-08 1.30769843e-03 3.01756834e-07 2.66178134e-02],[1.12 1.35 1.03 1.12 1.03 1.03],[1.46 1.57 1.44 1.37 1.12 1.37]
36,2,[0.0092072  0.07564365 0.01536187 0.00100555],[1.   1.02 1.03 1.   1.   1.02],[1.03 1.03 1.1  1.02 1.1  1.1 ]
36,3,[2.25745174e-06 1.31570783e-03 3.26094156e-04 3.20462190e-09],[1.15 1.16 1.3  1.15 1.15 1.16],[1.38 1.38 1.63 1.2  1.55 1.61]
36,4,[7.71267297e-06 1.39972540e-04 5.85055983e-06 1.50254393e-04],[1.23 1.26 1.23 1.23 1.23 1.23],[1.38 1.44 1.34 1.35 1.3  1.43]
36,5,[1.91461509e-07 8.89172163e-03 9.11658743e-03 4.06222681e-05],[1.06 1.06 1.21 1.06 1.06 1.06],[1.38 1.38 1.43 1.06 1.22 1.22]
36,6,[8.79651536e-06 5.35251220e-06 1.88541064e-03 2.76017858e-04],[1.25 1.14 1.17 1.14 1.17 1.14],[1.44 1.3  1.32 1.31 1.34 1.23]
36,7,[0.00526173 0.00017127 0.00178277 0.00080094],[1.1  1.1  1.1  1.11 1.12 1.11],[1.2  1.12 1.15 1.2  1.22 1.17]
36,8,[2.48804348e-06 1.68968496e-03 1.13089424e-06 3.74149604e-04],[1.14 1.29 1.16 1.14 1.14 1.16],[1.37 1.47 1.36 1.36 1.19 1.41]
36,9,[3.75330812e-05 1.68109916e-02 5.30318227e-04 1.68218186e-04],[1.05 1.15 1.17 1.05 1.05 1.15],[1.24 1.26 1.29 1.15 1.19 1.24]
24,0,[1.24163455e-01 2.48534144e-03 4.89959441e-03 1.23426564e-05],[1.   1.   1.   1.07 1.08 1.07],[1.09 1.07 1.25 1.09 1.25 1.25]
24,1,[4.00306022e-05 2.77088194e-04 1.16609974e-05 2.67969665e-04],[1.21 1.21 1.21 1.21 1.21 1.21],[1.32 1.38 1.29 1.34 1.24 1.37]
24,2,[8.50828720e-06 4.33201553e-06 4.02479614e-04 3.83524044e-05],[1.26 1.19 1.23 1.19 1.23 1.19],[1.51 1.35 1.36 1.34 1.41 1.33]
24,3,[7.04395680e-06 5.76309176e-03 1.43489061e-03 8.77432542e-08],[1.1  1.11 1.26 1.1  1.1  1.11],[1.3  1.3  1.49 1.13 1.42 1.45]
24,4,[8.67348975e-05 1.53400654e-03 1.00216289e-05 2.11126116e-04],[1.14 1.19 1.18 1.14 1.14 1.18],[1.25 1.34 1.28 1.29 1.22 1.37]
24,5,[7.27140707e-06 2.78030478e-05 2.65189037e-03 1.18305119e-05],[1.24 1.12 1.25 1.12 1.24 1.12],[1.42 1.3  1.39 1.27 1.38 1.32]
24,6,[3.73613513e-06 2.82838067e-03 1.57041917e-04 2.94438802e-05],[1.12 1.19 1.22 1.12 1.12 1.19],[1.36 1.37 1.4  1.21 1.26 1.35]
24,7,[2.51539244e-05 9.38107615e-06 1.48725880e-04 2.12876452e-02],[1.22 1.19 1.04 1.19 1.04 1.04],[1.4  1.31 1.25 1.32 1.28 1.2 ]
24,8,[9.13577675e-03 8.70829515e-08 1.39845575e-04 3.19900067e-04],[1.08 1.08 1.08 1.17 1.16 1.16],[1.45 1.2  1.17 1.46 1.45 1.26]
24,9,[1.33190887e-05 1.33083293e-06 1.96311008e-04 2.59985061e-05],[1.24 1.21 1.24 1.21 1.24 1.21],[1.55 1.35 1.38 1.38 1.41 1.37]
47,0,[2.27287225e-04 1.05741531e-03 5.68100893e-05 3.27204003e-04],[1.16 1.16 1.16 1.16 1.16 1.16],[1.25 1.3  1.27 1.25 1.21 1.3 ]
47,1,[1.51778068e-04 1.40273557e-03 6.20288258e-06 1.26875629e-07],[1.15 1.19 1.19 1.15 1.15 1.27],[1.24 1.35 1.45 1.31 1.42 1.58]
47,2,[4.68789019e-05 2.14346702e-03 8.31591146e-02 1.05065084e-04],[1.1  1.   1.18 1.   1.1  1.  ],[1.24 1.23 1.29 1.1  1.2  1.2 ]
47,3,[5.59988154e-07 1.22332505e-04 2.93009611e-03 2.52023514e-03],[1.17 1.12 1.12 1.12 1.12 1.12],[1.42 1.36 1.36 1.21 1.21 1.15]
47,4,[6.55256460e-06 2.24940374e-02 2.50121820e-06 4.03395349e-06],[1.04 1.28 1.28 1.04 1.04 1.28],[1.29 1.43 1.43 1.32 1.3  1.49]
47,5,[1.21392556e-07 7.52743120e-04 3.06910690e-07 4.61759549e-04],[1.17 1.35 1.17 1.17 1.17 1.17],[1.46 1.6  1.44 1.4  1.21 1.46]
47,6,[4.46992025e-03 1.37458493e-03 1.48742736e-04 3.85747050e-06],[1.1  1.1  1.1  1.11 1.11 1.17],[1.14 1.2  1.31 1.2  1.31 1.38]
47,7,[0.02104059 0.00117318 0.01223387 0.00034655],[1.04 1.04 1.04 1.04 1.1  1.04],[1.1  1.04 1.15 1.1  1.16 1.15]
47,8,[1.09813124e-06 5.82249684e-02 7.51052927e-03 1.21916313e-04],[1.   1.05 1.18 1.   1.   1.05],[1.33 1.33 1.34 1.05 1.19 1.19]
47,9,[4.12260670e-10 8.57939381e-03 1.25472301e-04 1.51002535e-05],[1.08 1.19 1.24 1.08 1.08 1.19],[1.6  1.61 1.68 1.2  1.26 1.37]
50,0,[1.26817820e-04 1.23070636e-07 1.82854684e-04 4.25190578e-03],[1.17 1.17 1.11 1.17 1.11 1.11],[1.47 1.26 1.21 1.44 1.41 1.22]
50,1,[2.78958321e-07 4.76520874e-04 1.34747846e-03 3.13649942e-06],[1.15 1.15 1.28 1.15 1.15 1.15],[1.46 1.42 1.51 1.19 1.36 1.39]
50,2,[5.07232123e-07 5.18815854e-04 1.69469749e-04 1.03584353e-03],[1.16 1.16 1.16 1.16 1.16 1.16],[1.42 1.41 1.39 1.25 1.19 1.27]
50,3,[2.63581406e-07 8.94876359e-06 1.32505762e-04 4.82742632e-02],[1.26 1.2  1.01 1.2  1.01 1.01],[1.53 1.4  1.38 1.33 1.28 1.2 ]
50,4,[3.44370555e-04 1.49328204e-05 2.65060625e-05 1.94661628e-05],[1.2  1.2  1.2  1.23 1.23 1.23],[1.35 1.31 1.31 1.37 1.37 1.42]
50,5,[1.61050818e-03 1.30940131e-06 6.61704383e-05 2.21889590e-02],[1.11 1.11 1.04 1.19 1.04 1.04],[1.36 1.23 1.11 1.39 1.34 1.22]
50,6,[6.46302964e-03 6.54338961e-09 3.76900154e-03 1.31996932e-07],[1.09 1.09 1.09 1.09 1.38 1.09],[1.49 1.1  1.42 1.49 1.63 1.42]
50,7,[2.92941611e-03 6.18624553e-06 9.40464595e-10 2.26508954e-02],[1.09 1.09 1.04 1.27 1.04 1.04],[1.31 1.54 1.09 1.61 1.29 1.54]
50,8,[7.15324437e-06 1.40246542e-06 2.13100939e-04 9.58239282e-07],[1.28 1.21 1.28 1.21 1.31 1.21],[1.51 1.33 1.49 1.4  1.51 1.48]
50,9,[8.08423900e-02 2.57687747e-04 2.40352157e-05 2.59763862e-03],[1.   1.   1.   1.15 1.09 1.09],[1.17 1.25 1.09 1.28 1.18 1.27]
54,0,[7.47372794e-05 1.04449890e-07 2.10069402e-08 4.46522511e-05],[1.25 1.25 1.25 1.39 1.25 1.25],[1.52 1.5  1.32 1.68 1.5  1.61]
54,1,[3.31623866e-03 3.88754180e-02 5.83917512e-03 2.79129167e-05],[1.02 1.06 1.07 1.02 1.02 1.06],[1.08 1.08 1.22 1.06 1.22 1.23]
54,2,[0.00055104 0.00705796 0.00062791 0.00409792],[1.09 1.11 1.09 1.09 1.09 1.09],[1.16 1.19 1.16 1.15 1.09 1.16]
54,3,[2.77025500e-04 1.49384539e-06 6.98737694e-04 7.91211281e-03],[1.15 1.14 1.08 1.14 1.08 1.08],[1.39 1.21 1.18 1.34 1.34 1.16]
54,4,[2.06831117e-04 2.00365524e-07 3.97615083e-03 4.04405670e-06],[1.18 1.11 1.18 1.11 1.28 1.11],[1.46 1.21 1.35 1.4  1.53 1.35]
54,5,[1.52002496e-03 1.38514520e-08 2.82777349e-02 2.89509779e-04],[1.11 1.03 1.11 1.03 1.15 1.03],[1.47 1.11 1.18 1.47 1.49 1.17]
54,6,[4.43457119e-05 1.61345686e-05 4.74749757e-08 7.84556629e-05],[1.25 1.25 1.25 1.25 1.25 1.25],[1.4  1.52 1.32 1.55 1.34 1.58]
54,7,[1.64328475e-05 1.32644768e-05 5.87896183e-05 5.95455134e-08],[1.25 1.25 1.25 1.25 1.25 1.25],[1.44 1.36 1.56 1.38 1.5  1.57]
54,8,[9.78446691e-06 3.93884016e-03 3.68842015e-08 4.98295293e-05],[1.11 1.25 1.22 1.11 1.11 1.22],[1.3  1.53 1.37 1.44 1.24 1.6 ]
54,9,[2.54531368e-05 2.09520956e-09 6.77827471e-03 1.22014212e-05],[1.24 1.09 1.24 1.09 1.24 1.09],[1.65 1.26 1.36 1.53 1.59 1.3 ]
38,0,[3.93443814e-04 1.32901421e-02 4.69578831e-07 2.59086731e-02],[1.03 1.14 1.03 1.03 1.03 1.03],[1.14 1.37 1.14 1.35 1.03 1.35]
38,1,[5.00513479e-05 7.00798165e-05 5.19434606e-06 3.26967048e-04],[1.2 1.2 1.2 1.2 1.2 1.2],[1.36 1.39 1.3  1.39 1.27 1.39]
38,2,[4.46693886e-05 1.07645854e-04 7.77697690e-03 6.10095476e-07],[1.2  1.08 1.2  1.08 1.2  1.08],[1.34 1.23 1.44 1.21 1.4  1.39]
38,3,[7.98056649e-04 3.07500614e-06 1.07231648e-02 6.58513340e-05],[1.13 1.07 1.13 1.07 1.19 1.07],[1.34 1.14 1.25 1.31 1.37 1.24]
38,4,[1.63063137e-05 5.70402027e-06 9.88391373e-04 3.65510902e-04],[1.24 1.16 1.16 1.16 1.16 1.16],[1.45 1.3  1.31 1.33 1.36 1.24]
38,5,[8.00768376e-07 2.63303592e-04 4.21276140e-05 3.31224671e-04],[1.2  1.21 1.2  1.2  1.2  1.2 ],[1.44 1.45 1.38 1.3  1.24 1.34]
38,6,[1.07948121e-05 1.76850301e-05 1.49974916e-03 2.04109645e-03],[1.23 1.14 1.14 1.14 1.14 1.14],[1.4  1.3  1.31 1.27 1.27 1.17]
38,7,[9.68265905e-07 1.39640078e-04 4.78565311e-03 1.62534654e-06],[1.19 1.1  1.3  1.1  1.19 1.1 ],[1.42 1.35 1.49 1.21 1.39 1.38]
38,8,[1.07081494e-03 2.67025404e-07 3.38930866e-08 1.38711842e-02],[1.12 1.12 1.06 1.36 1.06 1.06],[1.41 1.46 1.13 1.61 1.38 1.46]
38,9,[4.32264471e-03 4.92233127e-03 8.04844685e-05 3.15450533e-04],[1.1  1.1  1.1  1.1  1.1  1.15],[1.11 1.2  1.17 1.2  1.17 1.27]
46,0,[6.61930989e-06 1.07324261e-05 5.80711587e-05 7.97095514e-07],[1.27 1.26 1.27 1.26 1.27 1.26],[1.45 1.42 1.48 1.36 1.48 1.53]
46,1,[5.13533185e-04 1.49313513e-05 2.59384311e-03 1.07310229e-07],[1.15 1.13 1.15 1.13 1.24 1.13],[1.34 1.17 1.45 1.29 1.5  1.48]
46,2,[9.90458336e-04 4.19801799e-05 1.18062834e-03 1.08252654e-04],[1.16 1.16 1.16 1.16 1.18 1.16],[1.27 1.18 1.25 1.26 1.31 1.27]
46,3,[3.93952317e-04 8.21444693e-06 4.40067670e-02 5.53003189e-06],[1.16 1.01 1.16 1.01 1.26 1.01],[1.34 1.16 1.33 1.28 1.38 1.29]
46,4,[5.55108639e-07 5.19513645e-06 3.18649336e-04 4.54508585e-05],[1.27 1.2  1.23 1.2  1.23 1.2 ],[1.56 1.43 1.42 1.34 1.4  1.34]
46,5,[5.47291718e-05 8.04362355e-03 7.79742161e-05 5.95209221e-04],[1.08 1.19 1.14 1.08 1.08 1.14],[1.24 1.29 1.24 1.21 1.16 1.28]
46,6,[9.14290865e-09 1.35723931e-02 6.51128246e-02 7.77342407e-04],[1.03 1.   1.12 1.   1.03 1.  ],[1.46 1.46 1.47 1.03 1.12 1.12]
46,7,[3.43488335e-04 1.20241569e-06 5.81912031e-07 1.14146025e-04],[1.2  1.2  1.2  1.32 1.2  1.2 ],[1.45 1.41 1.28 1.55 1.4  1.51]
46,8,[2.40290265e-08 6.02335871e-03 1.17206544e-05 2.14289031e-03],[1.09 1.25 1.1  1.09 1.09 1.1 ],[1.45 1.52 1.45 1.28 1.12 1.29]
46,9,[1.17788658e-04 3.15094730e-05 7.66698695e-02 4.73980800e-04],[1.18 1.   1.15 1.   1.15 1.  ],[1.32 1.2  1.23 1.24 1.26 1.15]
16,0,[1.26832573e-08 3.11396279e-02 7.24486692e-06 1.09862011e-05],[1.03 1.26 1.26 1.03 1.03 1.26],[1.48 1.54 1.53 1.28 1.27 1.44]
16,1,[9.32668124e-04 3.88323770e-06 7.97818669e-04 2.52529402e-03],[1.13 1.13 1.13 1.13 1.13 1.13],[1.34 1.19 1.17 1.32 1.32 1.19]
16,2,[2.25135332e-04 1.23024841e-06 2.44023094e-04 7.31300211e-06],[1.21 1.21 1.21 1.21 1.26 1.21],[1.41 1.25 1.35 1.38 1.47 1.39]
16,3,[0.00251654 0.00150576 0.00126149 0.00112731],[1.13 1.13 1.13 1.13 1.13 1.13],[1.17 1.16 1.16 1.16 1.17 1.18]
16,4,[8.66111433e-07 6.36964166e-05 1.24054930e-05 9.75411857e-04],[1.21 1.25 1.16 1.21 1.16 1.16],[1.48 1.45 1.38 1.37 1.26 1.34]
16,5,[5.46917035e-05 2.44692126e-04 7.41523628e-02 3.29420767e-07],[1.17 1.   1.2  1.   1.17 1.  ],[1.31 1.22 1.41 1.17 1.39 1.37]
16,6,[5.47510010e-03 3.17337374e-05 6.18149202e-04 5.62978092e-04],[1.1  1.1  1.1  1.13 1.13 1.13],[1.26 1.15 1.16 1.28 1.27 1.23]
16,7,[4.54126022e-06 3.04646530e-09 7.76174587e-04 1.16301956e-07],[1.3  1.17 1.3  1.17 1.38 1.17],[1.67 1.34 1.53 1.53 1.68 1.48]
16,8,[1.09272033e-06 2.71832283e-03 3.00866303e-04 6.06156936e-02],[1.09 1.15 1.   1.09 1.   1.  ],[1.34 1.36 1.34 1.16 1.09 1.16]
16,9,[1.45855515e-06 6.80659355e-05 1.08482758e-04 3.48748632e-05],[1.24 1.24 1.24 1.24 1.24 1.24],[1.48 1.4  1.43 1.32 1.34 1.35]
27,0,[1.05811821e-04 1.09576805e-06 5.26015034e-02 1.26362810e-07],[1.2  1.   1.2  1.   1.32 1.  ],[1.45 1.2  1.42 1.34 1.54 1.41]
27,1,[1.02558909e-04 1.11359512e-03 1.17948773e-05 4.02285769e-03],[1.12 1.18 1.11 1.12 1.11 1.11],[1.25 1.35 1.21 1.29 1.15 1.29]
27,2,[3.80904403e-06 1.56652393e-05 1.91779550e-05 4.14122606e-05],[1.27 1.27 1.27 1.27 1.27 1.27],[1.48 1.41 1.37 1.38 1.37 1.44]
27,3,[3.81082655e-06 9.30850245e-06 1.50109350e-03 1.02238416e-04],[1.25 1.15 1.2  1.15 1.2  1.15],[1.47 1.33 1.37 1.31 1.35 1.27]
27,4,[3.23142883e-04 6.16370959e-08 1.61508540e-06 6.10448365e-04],[1.18 1.18 1.18 1.31 1.18 1.18],[1.51 1.38 1.23 1.6  1.47 1.41]
27,5,[1.32693271e-04 1.99419580e-04 5.79903739e-07 6.43992144e-02],[1.17 1.17 1.   1.17 1.   1.  ],[1.3  1.4  1.19 1.39 1.18 1.36]
27,6,[2.92025683e-05 1.33215514e-06 5.54588333e-03 1.18549327e-04],[1.22 1.1  1.19 1.1  1.19 1.1 ],[1.45 1.25 1.32 1.34 1.39 1.24]
27,7,[1.75855713e-06 1.09230037e-05 8.52718376e-08 7.25455006e-05],[1.27 1.3  1.25 1.27 1.25 1.25],[1.56 1.57 1.4  1.51 1.39 1.56]
27,8,[8.39264996e-07 2.09315133e-04 4.92479922e-06 6.42773152e-03],[1.18 1.27 1.09 1.18 1.09 1.09],[1.43 1.47 1.36 1.35 1.19 1.33]
27,9,[1.55553958e-04 6.14534812e-07 5.36981947e-01 1.21088854e-07],[1.19 1.   1.19 1.   1.33 1.  ],[1.45 1.19 1.42 1.36 1.56 1.41]
45,0,[2.60753690e-04 1.04016211e-06 4.02591538e-02 1.11552152e-08],[1.17 1.01 1.17 1.01 1.32 1.01],[1.41 1.17 1.48 1.34 1.61 1.48]
45,1,[3.48964102e-04 2.99059514e-02 4.74948765e-03 1.57746684e-05],[1.03 1.07 1.14 1.03 1.03 1.07],[1.15 1.15 1.29 1.07 1.26 1.26]
45,2,[7.33627214e-07 3.57033756e-03 2.39147413e-09 2.12605041e-04],[1.11 1.33 1.18 1.11 1.11 1.18],[1.38 1.67 1.4  1.53 1.19 1.57]
45,3,[5.72744996e-03 9.16911143e-04 1.15164110e-05 2.11725710e-05],[1.1  1.1  1.1  1.13 1.13 1.23],[1.15 1.28 1.26 1.3  1.27 1.42]
45,4,[2.06308209e-04 6.21526364e-04 1.97805230e-08 1.64268644e-03],[1.14 1.16 1.14 1.14 1.14 1.14],[1.25 1.52 1.2  1.47 1.19 1.49]
45,5,[1.37814186e-05 5.69531052e-04 5.01762204e-04 4.46753064e-03],[1.13 1.13 1.11 1.13 1.11 1.11],[1.31 1.3  1.28 1.2  1.16 1.19]
45,6,[3.67858955e-05 6.23248799e-03 1.02875194e-04 1.27033838e-04],[1.09 1.18 1.18 1.09 1.09 1.18],[1.27 1.31 1.3  1.21 1.2  1.29]
45,7,[1.40422298e-08 1.91845646e-04 7.99797174e-05 1.50767120e-03],[1.18 1.19 1.15 1.18 1.15 1.15],[1.55 1.57 1.48 1.28 1.21 1.28]
45,8,[3.42029320e-07 4.08869771e-05 7.50882252e-03 2.87431857e-04],[1.21 1.09 1.17 1.09 1.17 1.09],[1.48 1.39 1.4  1.23 1.27 1.2 ]
45,9,[8.61092061e-06 4.62059487e-04 1.69937287e-04 2.86239652e-06],[1.19 1.19 1.25 1.19 1.19 1.19],[1.37 1.34 1.44 1.24 1.36 1.42]
40,0,[1.43511743e-03 1.05183718e-04 1.97316683e-07 1.49458211e-05],[1.15 1.15 1.15 1.2  1.2  1.24],[1.26 1.42 1.29 1.44 1.34 1.57]
40,1,[1.42537121e-04 5.48823809e-09 7.57136591e-04 1.34205198e-04],[1.17 1.17 1.17 1.17 1.17 1.17],[1.6  1.23 1.29 1.54 1.53 1.29]
40,2,[1.93666104e-03 1.23331104e-05 8.92660655e-03 5.81865286e-07],[1.1  1.08 1.1  1.08 1.25 1.08],[1.28 1.11 1.37 1.27 1.42 1.37]
40,3,[1.64500045e-02 8.47255709e-07 1.91303400e-01 4.18182939e-06],[1.02 1.   1.02 1.   1.28 1.  ],[1.33 1.02 1.28 1.33 1.45 1.28]
40,4,[0.00011159 0.00094255 0.00039965 0.00056046],[1.16 1.16 1.16 1.16 1.16 1.16],[1.28 1.25 1.26 1.22 1.2  1.25]
40,5,[3.36605909e-05 1.42245953e-06 3.98847697e-08 2.17790415e-05],[1.28 1.28 1.28 1.31 1.28 1.28],[1.48 1.52 1.38 1.59 1.43 1.6 ]
40,6,[1.24887634e-07 8.80366318e-06 4.41145228e-06 1.13662036e-02],[1.28 1.28 1.07 1.28 1.07 1.07],[1.55 1.51 1.41 1.42 1.28 1.32]
40,7,[8.16890633e-04 9.08974185e-09 3.73705897e-03 7.86956217e-06],[1.13 1.11 1.13 1.11 1.26 1.11],[1.52 1.16 1.31 1.49 1.55 1.31]
40,8,[2.20492290e-06 5.74003002e-04 4.17369294e-04 4.77395780e-05],[1.18 1.18 1.2  1.18 1.18 1.18],[1.39 1.36 1.41 1.23 1.29 1.33]
40,9,[2.72494901e-05 9.34819750e-03 6.94607825e-05 3.27666062e-05],[1.08 1.21 1.21 1.08 1.08 1.21],[1.26 1.31 1.35 1.22 1.25 1.36]
25,0,[1.30614652e-09 1.55436726e-04 5.49590846e-02 1.41359122e-08],[1.19 1.   1.44 1.   1.19 1.  ],[1.61 1.52 1.73 1.19 1.49 1.46]
25,1,[8.66248363e-05 1.60512932e-05 2.75480574e-05 4.16970446e-03],[1.21 1.21 1.11 1.22 1.11 1.11],[1.37 1.32 1.22 1.36 1.27 1.28]
25,2,[3.42102365e-05 1.14984112e-05 3.52556411e-04 4.13766922e-03],[1.22 1.16 1.11 1.16 1.11 1.11],[1.39 1.29 1.25 1.31 1.28 1.22]
25,3,[8.90514152e-04 3.04783736e-05 1.01851092e-06 6.08597215e-04],[1.16 1.16 1.16 1.22 1.16 1.16],[1.3  1.38 1.2  1.45 1.27 1.43]
25,4,[2.68627590e-04 2.97546012e-06 5.54677204e-05 2.73005804e-04],[1.2 1.2 1.2 1.2 1.2 1.2],[1.42 1.3  1.25 1.43 1.36 1.34]
25,5,[7.91098498e-04 1.43165688e-06 2.29634157e-04 1.11270414e-03],[1.16 1.16 1.16 1.16 1.16 1.16],[1.4  1.22 1.19 1.38 1.36 1.26]
25,6,[4.55060794e-06 1.01898263e-03 7.00310420e-06 3.67772318e-03],[1.12 1.26 1.11 1.12 1.11 1.11],[1.34 1.43 1.31 1.32 1.15 1.33]
25,7,[6.73810528e-03 5.25776509e-05 4.22188655e-03 9.81434934e-05],[1.09 1.09 1.09 1.09 1.18 1.09],[1.23 1.09 1.21 1.23 1.28 1.22]
25,8,[1.19168639e-05 2.13224777e-04 3.94214290e-04 8.06957625e-06],[1.19 1.19 1.24 1.19 1.19 1.19],[1.36 1.34 1.39 1.24 1.36 1.37]
25,9,[2.13980471e-07 1.22319400e-04 4.37864747e-05 8.17076587e-06],[1.24 1.24 1.26 1.24 1.24 1.24],[1.5  1.47 1.5  1.31 1.35 1.45]
49,0,[3.32071526e-09 3.57298922e-05 1.69221493e-05 2.47255371e-05],[1.28 1.28 1.28 1.28 1.28 1.28],[1.71 1.58 1.62 1.38 1.34 1.43]
49,1,[1.89549881e-06 3.98569888e-04 1.19713619e-02 9.31943688e-05],[1.16 1.07 1.19 1.07 1.16 1.07],[1.38 1.33 1.38 1.16 1.25 1.23]
49,2,[2.97321606e-03 1.83483030e-05 8.75517764e-05 9.48288537e-08],[1.12 1.12 1.12 1.2  1.24 1.2 ],[1.3  1.23 1.42 1.34 1.48 1.55]
49,3,[0.00012107 0.00319869 0.0018344  0.00519536],[1.1 1.1 1.1 1.1 1.1 1.1],[1.22 1.21 1.21 1.13 1.11 1.13]
49,4,[3.17940718e-03 3.33918493e-06 5.55530263e-06 2.16423776e-02],[1.08 1.08 1.04 1.27 1.04 1.04],[1.31 1.28 1.08 1.42 1.31 1.28]
49,5,[3.17731934e-04 1.28952931e-07 1.29521159e-06 3.07058734e-07],[1.2  1.2  1.2  1.33 1.36 1.33],[1.48 1.39 1.42 1.55 1.61 1.59]
49,6,[2.75089275e-04 3.42598432e-02 9.66154270e-06 2.21554662e-06],[1.02 1.17 1.17 1.02 1.02 1.25],[1.17 1.3  1.34 1.28 1.32 1.47]
49,7,[1.48166619e-03 9.78583423e-04 9.94999385e-05 2.27262189e-02],[1.11 1.11 1.04 1.11 1.04 1.04],[1.16 1.21 1.11 1.21 1.13 1.21]
49,8,[1.75351021e-02 2.68457888e-07 1.80416495e-03 1.89551603e-08],[1.05 1.05 1.05 1.1  1.36 1.1 ],[1.38 1.1  1.46 1.38 1.61 1.49]
49,9,[2.79008597e-03 1.08665503e-03 9.32443064e-05 1.42327347e-01],[1.09 1.09 1.   1.1  1.   1.  ],[1.14 1.2  1.09 1.21 1.12 1.2 ]
39,0,[4.01223615e-05 3.77322511e-04 3.13767190e-04 1.87879056e-02],[1.14 1.14 1.05 1.14 1.05 1.05],[1.3  1.28 1.23 1.2  1.16 1.17]
39,1,[8.12209579e-03 7.88335320e-04 6.94807221e-04 2.99493978e-05],[1.08 1.08 1.08 1.12 1.12 1.12],[1.16 1.15 1.25 1.17 1.25 1.27]
39,2,[2.95763725e-05 5.71710877e-03 5.31266960e-04 4.63905454e-03],[1.1  1.13 1.1  1.1  1.1  1.1 ],[1.25 1.26 1.25 1.16 1.1  1.16]
39,3,[2.80851687e-05 4.06178194e-05 6.49962373e-09 1.70714805e-04],[1.22 1.22 1.22 1.22 1.22 1.22],[1.41 1.56 1.32 1.57 1.3  1.64]
39,4,[3.61066350e-05 3.71012681e-04 7.51423627e-07 7.42974787e-05],[1.2  1.21 1.21 1.2  1.2  1.21],[1.32 1.44 1.33 1.38 1.28 1.47]
39,5,[8.59320390e-05 7.78995792e-05 3.93097954e-07 9.73738164e-05],[1.24 1.24 1.24 1.24 1.24 1.24],[1.35 1.46 1.3  1.45 1.29 1.52]
39,6,[6.09501272e-06 3.50449542e-03 3.59650973e-04 1.22051851e-02],[1.08 1.14 1.07 1.08 1.07 1.07],[1.29 1.31 1.29 1.16 1.09 1.16]
39,7,[1.16662683e-05 1.91178071e-03 5.53842786e-03 2.76531066e-03],[1.1 1.1 1.1 1.1 1.1 1.1],[1.28 1.27 1.27 1.12 1.13 1.13]
